,entity,abs_freq,rel_freq,verb,verb_freq,log_dice
0,bolle,53390,19.155010745160958,bake,985,10.05
1,bolle,53390,19.155010745160958,pensle,149,8.54
2,bolle,53390,19.155010745160958,steke,116,7.0
3,bolle,53390,19.155010745160958,avkjøle,57,6.78
4,bolle,53390,19.155010745160958,slikke,48,6.63
5,bolle,53390,19.155010745160958,trille,50,6.52
6,bolle,53390,19.155010745160958,spise,604,6.35
7,bolle,53390,19.155010745160958,servere,275,6.33
8,bolle,53390,19.155010745160958,forme,78,5.75
9,bolle,53390,19.155010745160958,piske,22,5.64
10,bolle,53390,19.155010745160958,rulle,35,5.63
11,bolle,53390,19.155010745160958,ferske,17,5.56
12,bolle,53390,19.155010745160958,spandere,21,5.41
13,bolle,53390,19.155010745160958,fylle,192,5.21
14,bolle,53390,19.155010745160958,snu,72,5.21
15,bolle,53390,19.155010745160958,vispe,12,5.16
16,bolle,53390,19.155010745160958,slippe,147,5.14
17,bolle,53390,19.155010745160958,lukte,24,5.02
18,bolle,53390,19.155010745160958,smake,28,4.96
19,bolle,53390,19.155010745160958,fortære,13,4.94
20,bolle,53390,19.155010745160958,kjevle,10,4.87
21,bolle,53390,19.155010745160958,tine,12,4.85
22,bolle,53390,19.155010745160958,skrape,13,4.79
23,bolle,53390,19.155010745160958,ri,20,4.76
24,bolle,53390,19.155010745160958,vanke,10,4.71
25,bolle,53390,19.155010745160958,pynte,18,4.66
26,bolle,53390,19.155010745160958,fritere,8,4.58
27,bolle,53390,19.155010745160958,serve,10,4.46
28,bolle,53390,19.155010745160958,sukke,10,4.45
29,bolle,53390,19.155010745160958,lage,525,4.43
30,bolle,53390,19.155010745160958,hive,10,4.42
31,bolle,53390,19.155010745160958,tømme,23,4.38
32,bolle,53390,19.155010745160958,varme,19,4.38
33,bolle,53390,19.155010745160958,fryse,12,4.27
34,bolle,53390,19.155010745160958,dekorere,16,4.25
35,bolle,53390,19.155010745160958,dreie,11,4.25
36,bolle,53390,19.155010745160958,velte,9,4.21
37,bolle,53390,19.155010745160958,glasere,6,4.19
38,bolle,53390,19.155010745160958,stappe,8,4.17
39,bolle,53390,19.155010745160958,blande,40,4.15
40,bolle,53390,19.155010745160958,dyppe,8,4.14
41,bolle,53390,19.155010745160958,vaske,34,4.12
42,bolle,53390,19.155010745160958,kle,16,4.11
43,bolle,53390,19.155010745160958,rengjøre,15,4.09
44,bolle,53390,19.155010745160958,dampe,6,4.08
45,bolle,53390,19.155010745160958,plassere,78,4.02
46,bolle,53390,19.155010745160958,selge,141,3.99
47,bolle,53390,19.155010745160958,utdele,12,3.9
48,bolle,53390,19.155010745160958,skylle,8,3.84
49,bolle,53390,19.155010745160958,flyte,7,3.82
50,bolle,53390,19.155010745160958,ete,6,3.8
51,bolle,53390,19.155010745160958,heve,30,3.78
52,bolle,53390,19.155010745160958,kjøpe,212,3.75
53,bolle,53390,19.155010745160958,putte,12,3.73
54,bolle,53390,19.155010745160958,smøre,9,3.67
55,bolle,53390,19.155010745160958,oppbevare,12,3.65
56,bolle,53390,19.155010745160958,elske,37,3.51
57,bolle,53390,19.155010745160958,vende,11,3.38
58,bolle,53390,19.155010745160958,pakke,14,3.36
59,bolle,53390,19.155010745160958,gni,6,3.32
60,bolle,53390,19.155010745160958,synke,6,3.31
61,bolle,53390,19.155010745160958,koke,10,3.23
62,bolle,53390,19.155010745160958,kaste,28,3.19
63,bolle,53390,19.155010745160958,matche,9,3.19
64,bolle,53390,19.155010745160958,la,54,3.09
65,bolle,53390,19.155010745160958,trykke,12,2.99
66,bolle,53390,19.155010745160958,legge,231,2.98
67,bolle,53390,19.155010745160958,designe,14,2.95
68,bolle,53390,19.155010745160958,like,50,2.91
69,bolle,53390,19.155010745160958,forberede,14,2.87
70,bolle,53390,19.155010745160958,nyte,38,2.83
71,bolle,53390,19.155010745160958,knuse,9,2.79
72,bolle,53390,19.155010745160958,disse,16,2.74
73,bolle,53390,19.155010745160958,bli,633,2.68
74,bolle,53390,19.155010745160958,se,351,2.68
75,bolle,53390,19.155010745160958,sette,161,2.63
76,bolle,53390,19.155010745160958,stå,41,2.55
77,bolle,53390,19.155010745160958,brenne,9,2.55
78,bolle,53390,19.155010745160958,rense,7,2.52
79,bolle,53390,19.155010745160958,glemme,12,2.35
80,bolle,53390,19.155010745160958,love,9,2.34
81,bolle,53390,19.155010745160958,dekke,33,2.31
82,bolle,53390,19.155010745160958,synge,7,2.28
83,bolle,53390,19.155010745160958,holde,111,2.27
84,bolle,53390,19.155010745160958,handle,8,2.22
85,bolle,53390,19.155010745160958,prøve,21,2.22
86,bolle,53390,19.155010745160958,erstatte,14,2.22
87,bolle,53390,19.155010745160958,tilsette,6,2.14
88,bolle,53390,19.155010745160958,late,7,2.09
89,bolle,53390,19.155010745160958,innta,7,2.04
90,bolle,53390,19.155010745160958,synes,23,1.99
91,bolle,53390,19.155010745160958,garantere,6,1.99
92,bolle,53390,19.155010745160958,vente,11,1.98
93,bolle,53390,19.155010745160958,dele,35,1.95
94,bolle,53390,19.155010745160958,bestille,18,1.89
95,bolle,53390,19.155010745160958,senke,8,1.87
96,bolle,53390,19.155010745160958,egne,6,1.87
97,bolle,53390,19.155010745160958,hente,21,1.84
98,bolle,53390,19.155010745160958,slå,22,1.74
99,bolle,53390,19.155010745160958,ta,275,1.59
100,strudel,78,0.027984469715724946,serve,1,2.77
101,strudel,78,0.027984469715724946,grille,1,1.98
102,strudel,78,0.027984469715724946,bake,1,0.69
103,kake,106803,38.31827332113553,bake,3170,10.99
104,kake,106803,38.31827332113553,avkjøle,926,9.65
105,kake,106803,38.31827332113553,pynte,646,8.91
106,kake,106803,38.31827332113553,steke,647,8.71
107,kake,106803,38.31827332113553,servere,1114,8.11
108,kake,106803,38.31827332113553,spise,2182,8.09
109,kake,106803,38.31827332113553,dekorere,252,7.42
110,kake,106803,38.31827332113553,lage,3134,6.97
111,kake,106803,38.31827332113553,oppbevare,140,6.46
112,kake,106803,38.31827332113553,løsne,105,6.25
113,kake,106803,38.31827332113553,gjennomsteke,69,6.17
114,kake,106803,38.31827332113553,smake,109,6.16
115,kake,106803,38.31827332113553,skjære,98,6.1
116,kake,106803,38.31827332113553,spandere,77,6.1
117,kake,106803,38.31827332113553,dynke,63,6.01
118,kake,106803,38.31827332113553,fryse,75,5.9
119,kake,106803,38.31827332113553,mele,52,5.78
120,kake,106803,38.31827332113553,bestille,277,5.66
121,kake,106803,38.31827332113553,pensle,50,5.6
122,kake,106803,38.31827332113553,toppe,63,5.44
123,kake,106803,38.31827332113553,hvelve,41,5.42
124,kake,106803,38.31827332113553,serve,45,5.37
125,kake,106803,38.31827332113553,fortære,43,5.35
126,kake,106803,38.31827332113553,selge,371,5.29
127,kake,106803,38.31827332113553,dekke,276,5.25
128,kake,106803,38.31827332113553,glasere,36,5.23
129,kake,106803,38.31827332113553,rulle,48,5.17
130,kake,106803,38.31827332113553,dele,340,5.14
131,kake,106803,38.31827332113553,forme,73,5.14
132,kake,106803,38.31827332113553,stable,39,5.13
133,kake,106803,38.31827332113553,fylle,195,5.07
134,kake,106803,38.31827332113553,vende,53,4.98
135,kake,106803,38.31827332113553,tine,33,4.98
136,kake,106803,38.31827332113553,vanke,32,4.98
137,kake,106803,38.31827332113553,snu,78,4.92
138,kake,106803,38.31827332113553,elske,114,4.88
139,kake,106803,38.31827332113553,legge,835,4.8
140,kake,106803,38.31827332113553,like,203,4.8
141,kake,106803,38.31827332113553,la,191,4.77
142,kake,106803,38.31827332113553,showe,27,4.77
143,kake,106803,38.31827332113553,smøre,32,4.58
144,kake,106803,38.31827332113553,forberede,59,4.53
145,kake,106803,38.31827332113553,kaste,84,4.51
146,kake,106803,38.31827332113553,trekke,135,4.44
147,kake,106803,38.31827332113553,synes,134,4.38
148,kake,106803,38.31827332113553,dyppe,22,4.35
149,kake,106803,38.31827332113553,kjøpe,332,4.34
150,kake,106803,38.31827332113553,nyte,116,4.28
151,kake,106803,38.31827332113553,levere,192,4.2
152,kake,106803,38.31827332113553,kle,28,4.17
153,kake,106803,38.31827332113553,digge,26,4.17
154,kake,106803,38.31827332113553,ta,1580,4.11
155,kake,106803,38.31827332113553,oppdele,17,4.08
156,kake,106803,38.31827332113553,medbringe,17,4.03
157,kake,106803,38.31827332113553,sprette,17,4.0
158,kake,106803,38.31827332113553,stivne,15,3.95
159,kake,106803,38.31827332113553,fortjene,30,3.9
160,kake,106803,38.31827332113553,søte,15,3.89
161,kake,106803,38.31827332113553,ordne,28,3.84
162,kake,106803,38.31827332113553,hente,88,3.75
163,kake,106803,38.31827332113553,løfte,38,3.73
164,kake,106803,38.31827332113553,prøve,68,3.73
165,kake,106803,38.31827332113553,oppkalle,17,3.69
166,kake,106803,38.31827332113553,slenge,16,3.69
167,kake,106803,38.31827332113553,jule,13,3.65
168,kake,106803,38.31827332113553,se,695,3.65
169,kake,106803,38.31827332113553,steike,12,3.63
170,kake,106803,38.31827332113553,bedømme,15,3.61
171,kake,106803,38.31827332113553,nominere,18,3.6
172,kake,106803,38.31827332113553,pakke,24,3.59
173,kake,106803,38.31827332113553,kutte,28,3.53
174,kake,106803,38.31827332113553,flyte,13,3.53
175,kake,106803,38.31827332113553,ete,12,3.5
176,kake,106803,38.31827332113553,lukte,15,3.45
177,kake,106803,38.31827332113553,håpe,36,3.41
178,kake,106803,38.31827332113553,frakte,19,3.4
179,kake,106803,38.31827332113553,anrette,10,3.36
180,kake,106803,38.31827332113553,sette,268,3.33
181,kake,106803,38.31827332113553,bli,988,3.32
182,kake,106803,38.31827332113553,love,24,3.32
183,kake,106803,38.31827332113553,inspirere,19,3.26
184,kake,106803,38.31827332113553,brenne,20,3.21
185,kake,106803,38.31827332113553,stå,68,3.16
186,kake,106803,38.31827332113553,motstå,11,3.14
187,kake,106803,38.31827332113553,ri,12,3.13
188,kake,106803,38.31827332113553,klappe,9,3.09
189,kake,106803,38.31827332113553,fordele,21,3.08
190,kake,106803,38.31827332113553,putte,13,3.08
191,kake,106803,38.31827332113553,montere,25,3.05
192,kake,106803,38.31827332113553,stykke,9,3.05
193,kake,106803,38.31827332113553,stjele,17,3.04
194,kake,106803,38.31827332113553,gjøre,416,3.03
195,kake,106803,38.31827332113553,drysse,8,3.02
196,kake,106803,38.31827332113553,glemme,24,3.01
197,kake,106803,38.31827332113553,orke,9,2.98
198,kake,106803,38.31827332113553,heve,22,2.96
199,kake,106803,38.31827332113553,krydre,9,2.96
200,kake,106803,38.31827332113553,kjøle,8,2.93
201,kake,106803,38.31827332113553,kute,8,2.92
202,kake,106803,38.31827332113553,plassere,41,2.91
203,lasagne,3716,1.3332088392773576,ose,4,5.08
204,lasagne,3716,1.3332088392773576,steke,18,4.84
205,lasagne,3716,1.3332088392773576,serve,4,4.52
206,lasagne,3716,1.3332088392773576,fortære,3,4.41
207,lasagne,3716,1.3332088392773576,fryse,7,4.35
208,lasagne,3716,1.3332088392773576,spise,123,4.11
209,lasagne,3716,1.3332088392773576,servere,51,4.03
210,lasagne,3716,1.3332088392773576,smake,8,3.7
211,lasagne,3716,1.3332088392773576,lage,251,3.38
212,lasagne,3716,1.3332088392773576,tilberede,3,3.29
213,lasagne,3716,1.3332088392773576,bake,5,2.95
214,lasagne,3716,1.3332088392773576,varme,4,2.67
215,lasagne,3716,1.3332088392773576,elske,11,1.89
216,lasagne,3716,1.3332088392773576,forberede,4,1.29
217,lasagne,3716,1.3332088392773576,stå,16,1.26
218,lasagne,3716,1.3332088392773576,bestille,10,1.13
219,lasagne,3716,1.3332088392773576,prøve,7,0.72
220,lasagne,3716,1.3332088392773576,vente,3,0.26
221,potet,55945,20.071681515977335,koke,1411,10.27
222,potet,55945,20.071681515977335,skrelle,539,10.13
223,potet,55945,20.071681515977335,bake,509,9.0
224,potet,55945,20.071681515977335,steke,418,8.74
225,potet,55945,20.071681515977335,dyrke,531,8.44
226,potet,55945,20.071681515977335,ovnsbake,108,8.05
227,potet,55945,20.071681515977335,mose,127,7.94
228,potet,55945,20.071681515977335,gratinere,63,7.34
229,potet,55945,20.071681515977335,fritere,59,7.2
230,potet,55945,20.071681515977335,søte,60,7.05
231,potet,55945,20.071681515977335,tilse,107,6.93
232,potet,55945,20.071681515977335,skjære,92,6.72
233,potet,55945,20.071681515977335,høste,88,6.38
234,potet,55945,20.071681515977335,spise,562,6.24
235,potet,55945,20.071681515977335,plukke,107,6.22
236,potet,55945,20.071681515977335,pensle,31,6.05
237,potet,55945,20.071681515977335,tilberede,41,5.97
238,potet,55945,20.071681515977335,avkjøle,33,5.81
239,potet,55945,20.071681515977335,plante,50,5.75
240,potet,55945,20.071681515977335,vende,58,5.7
241,potet,55945,20.071681515977335,hyppe,19,5.65
242,potet,55945,20.071681515977335,vaske,88,5.44
243,potet,55945,20.071681515977335,blande,94,5.34
244,potet,55945,20.071681515977335,dampe,17,5.33
245,potet,55945,20.071681515977335,skive,18,5.3
246,potet,55945,20.071681515977335,kutte,69,5.21
247,potet,55945,20.071681515977335,servere,120,5.11
248,potet,55945,20.071681515977335,oppbevare,33,5.01
249,potet,55945,20.071681515977335,skrubbe,14,5.01
250,potet,55945,20.071681515977335,sortere,21,4.85
251,potet,55945,20.071681515977335,kute,14,4.82
252,potet,55945,20.071681515977335,smake,26,4.75
253,potet,55945,20.071681515977335,frityrsteke,10,4.69
254,potet,55945,20.071681515977335,droppe,28,4.64
255,potet,55945,20.071681515977335,raspe,10,4.63
256,potet,55945,20.071681515977335,ferdigkoke,9,4.58
257,potet,55945,20.071681515977335,krydre,14,4.56
258,potet,55945,20.071681515977335,serve,12,4.52
259,potet,55945,20.071681515977335,knuse,30,4.45
260,potet,55945,20.071681515977335,dampkoke,8,4.39
261,potet,55945,20.071681515977335,grille,13,4.37
262,potet,55945,20.071681515977335,varme,20,4.36
263,potet,55945,20.071681515977335,glasere,8,4.33
264,potet,55945,20.071681515977335,erstatte,60,4.29
265,potet,55945,20.071681515977335,så,15,4.28
266,potet,55945,20.071681515977335,gni,13,4.27
267,potet,55945,20.071681515977335,pelle,8,4.26
268,potet,55945,20.071681515977335,tilsette,27,4.24
269,potet,55945,20.071681515977335,reve,8,4.24
270,potet,55945,20.071681515977335,rive,26,4.23
271,potet,55945,20.071681515977335,plane,9,4.14
272,potet,55945,20.071681515977335,foredle,8,4.14
273,potet,55945,20.071681515977335,gro,8,4.03
274,potet,55945,20.071681515977335,grave,13,4.0
275,potet,55945,20.071681515977335,skylle,10,4.0
276,potet,55945,20.071681515977335,karamellisere,6,3.95
277,potet,55945,20.071681515977335,pakke,22,3.94
278,potet,55945,20.071681515977335,sprøsteke,6,3.94
279,potet,55945,20.071681515977335,sette,389,3.9
280,potet,55945,20.071681515977335,dehydrere,6,3.9
281,potet,55945,20.071681515977335,anrette,6,3.86
282,potet,55945,20.071681515977335,kjøle,7,3.83
283,potet,55945,20.071681515977335,importere,14,3.81
284,potet,55945,20.071681515977335,savne,23,3.65
285,potet,55945,20.071681515977335,ete,6,3.59
286,potet,55945,20.071681515977335,finhakke,6,3.53
287,potet,55945,20.071681515977335,frakte,14,3.51
288,potet,55945,20.071681515977335,vanne,7,3.5
289,potet,55945,20.071681515977335,vokse,13,3.43
290,potet,55945,20.071681515977335,putte,10,3.36
291,potet,55945,20.071681515977335,tørke,10,3.34
292,potet,55945,20.071681515977335,fryse,7,3.34
293,potet,55945,20.071681515977335,avle,6,3.34
294,potet,55945,20.071681515977335,forberede,20,3.33
295,potet,55945,20.071681515977335,foretrekke,14,3.28
296,potet,55945,20.071681515977335,inkludere,105,3.26
297,potet,55945,20.071681515977335,beregne,28,3.26
298,potet,55945,20.071681515977335,lagre,25,3.25
299,potet,55945,20.071681515977335,legge,277,3.23
300,potet,55945,20.071681515977335,omsette,8,3.2
301,potet,55945,20.071681515977335,introdusere,14,3.15
302,potet,55945,20.071681515977335,dekke,59,3.14
303,potet,55945,20.071681515977335,unngå,49,3.12
304,potet,55945,20.071681515977335,stjele,13,3.12
305,potet,55945,20.071681515977335,like,58,3.11
306,potet,55945,20.071681515977335,utsette,32,3.09
307,potet,55945,20.071681515977335,dele,76,3.07
308,potet,55945,20.071681515977335,selge,73,3.02
309,potet,55945,20.071681515977335,regne,23,2.99
310,potet,55945,20.071681515977335,kaste,24,2.93
311,potet,55945,20.071681515977335,snu,15,2.9
312,potet,55945,20.071681515977335,balansere,7,2.88
313,potet,55945,20.071681515977335,la,46,2.84
314,potet,55945,20.071681515977335,male,16,2.82
315,potet,55945,20.071681515977335,produsere,46,2.81
316,potet,55945,20.071681515977335,transportere,6,2.79
317,potet,55945,20.071681515977335,hate,7,2.77
318,potet,55945,20.071681515977335,kjøpe,104,2.71
319,potet,55945,20.071681515977335,innføre,26,2.7
320,potet,55945,20.071681515977335,hente,38,2.68
321,parmesan,4617,1.6564653420192574,reve,82,10.27
322,parmesan,4617,1.6564653420192574,raspe,19,8.75
323,parmesan,4617,1.6564653420192574,høvle,13,8.27
324,parmesan,4617,1.6564653420192574,rive,195,7.57
325,parmesan,4617,1.6564653420192574,drysse,10,7.26
326,parmesan,4617,1.6564653420192574,strø,9,5.95
327,parmesan,4617,1.6564653420192574,tilse,19,5.2
328,parmesan,4617,1.6564653420192574,tilsette,15,3.81
329,parmesan,4617,1.6564653420192574,blande,9,2.19
330,parmesan,4617,1.6564653420192574,elske,8,1.43
331,parmesan,4617,1.6564653420192574,inneholde,13,0.23
332,muskat,1908,0.6845431822769641,reve,10,7.53
333,muskat,1908,0.6845431822769641,pulverisere,3,6.05
334,muskat,1908,0.6845431822769641,rive,30,4.89
335,muskat,1908,0.6845431822769641,tilse,11,4.44
336,muskat,1908,0.6845431822769641,røyke,3,3.15
337,muskat,1908,0.6845431822769641,tilsette,5,2.24
338,muskat,1908,0.6845431822769641,anvende,3,1.43
339,muskat,1908,0.6845431822769641,male,5,1.4
340,muskat,1908,0.6845431822769641,dyrke,3,1.37
341,muskat,1908,0.6845431822769641,blande,4,1.04
342,pizza,46471,16.67264477127505,spise,2700,8.5
343,pizza,46471,16.67264477127505,steke,358,8.5
344,pizza,46471,16.67264477127505,spandere,177,8.27
345,pizza,46471,16.67264477127505,servere,988,8.14
346,pizza,46471,16.67264477127505,bestille,827,7.4
347,pizza,46471,16.67264477127505,bake,167,7.37
348,pizza,46471,16.67264477127505,smake,70,6.16
349,pizza,46471,16.67264477127505,fortære,34,6.08
350,pizza,46471,16.67264477127505,lage,1487,5.92
351,pizza,46471,16.67264477127505,steike,24,5.83
352,pizza,46471,16.67264477127505,grille,36,5.81
353,pizza,46471,16.67264477127505,style,26,5.62
354,pizza,46471,16.67264477127505,toppe,35,5.28
355,pizza,46471,16.67264477127505,svi,16,5.07
356,pizza,46471,16.67264477127505,digge,29,5.02
357,pizza,46471,16.67264477127505,mekke,15,5.01
358,pizza,46471,16.67264477127505,ete,16,4.96
359,pizza,46471,16.67264477127505,tilberede,19,4.83
360,pizza,46471,16.67264477127505,serve,14,4.71
361,pizza,46471,16.67264477127505,elske,86,4.69
362,pizza,46471,16.67264477127505,ose,12,4.64
363,pizza,46471,16.67264477127505,dypfryse,9,4.51
364,pizza,46471,16.67264477127505,konsumere,12,4.29
365,pizza,46471,16.67264477127505,kjøpe,305,4.27
366,pizza,46471,16.67264477127505,slenge,13,4.22
367,pizza,46471,16.67264477127505,lukte,15,4.19
368,pizza,46471,16.67264477127505,nyte,94,4.12
369,pizza,46471,16.67264477127505,sponse,13,4.07
370,pizza,46471,16.67264477127505,like,103,3.94
371,pizza,46471,16.67264477127505,gomle,6,3.92
372,pizza,46471,16.67264477127505,skjære,13,3.88
373,pizza,46471,16.67264477127505,sprø,6,3.88
374,pizza,46471,16.67264477127505,forberede,28,3.81
375,pizza,46471,16.67264477127505,levere,132,3.74
376,pizza,46471,16.67264477127505,krydre,8,3.72
377,pizza,46471,16.67264477127505,skli,6,3.71
378,pizza,46471,16.67264477127505,vanke,6,3.69
379,pizza,46471,16.67264477127505,hive,7,3.67
380,pizza,46471,16.67264477127505,varme,12,3.6
381,pizza,46471,16.67264477127505,putte,12,3.6
382,pizza,46471,16.67264477127505,innta,21,3.56
383,pizza,46471,16.67264477127505,hente,69,3.54
384,pizza,46471,16.67264477127505,stappe,6,3.51
385,pizza,46471,16.67264477127505,selge,101,3.49
386,pizza,46471,16.67264477127505,ekte,6,3.48
387,pizza,46471,16.67264477127505,prøve,51,3.47
388,pizza,46471,16.67264477127505,kjempe,12,3.47
389,pizza,46471,16.67264477127505,ordne,15,3.41
390,pizza,46471,16.67264477127505,oppfinne,7,3.38
391,pizza,46471,16.67264477127505,stå,72,3.35
392,pizza,46471,16.67264477127505,fryse,7,3.32
393,pizza,46471,16.67264477127505,dele,89,3.29
394,pizza,46471,16.67264477127505,love,17,3.19
395,pizza,46471,16.67264477127505,foretrekke,13,3.16
396,pizza,46471,16.67264477127505,vente,25,3.12
397,pizza,46471,16.67264477127505,glemme,21,3.11
398,pizza,46471,16.67264477127505,inkludere,86,2.97
399,pizza,46471,16.67264477127505,tilby,113,2.85
400,pizza,46471,16.67264477127505,savne,13,2.82
401,pizza,46471,16.67264477127505,berømme,6,2.8
402,pizza,46471,16.67264477127505,fortjene,10,2.78
403,pizza,46471,16.67264477127505,kutte,12,2.67
404,pizza,46471,16.67264477127505,brenne,10,2.63
405,pizza,46471,16.67264477127505,droppe,7,2.62
406,pizza,46471,16.67264477127505,kaste,18,2.52
407,pizza,46471,16.67264477127505,synes,30,2.36
408,pizza,46471,16.67264477127505,bli,472,2.25
409,pizza,46471,16.67264477127505,bringe,14,2.18
410,pizza,46471,16.67264477127505,snu,9,2.15
411,pizza,46471,16.67264477127505,lansere,16,2.14
412,pizza,46471,16.67264477127505,bære,17,2.08
413,pizza,46471,16.67264477127505,handle,7,1.96
414,pizza,46471,16.67264477127505,garantere,6,1.91
415,pizza,46471,16.67264477127505,løfte,8,1.79
416,pizza,46471,16.67264477127505,type,12,1.73
417,pizza,46471,16.67264477127505,få,418,1.6
418,pizza,46471,16.67264477127505,fylle,16,1.59
419,pizza,46471,16.67264477127505,teste,9,1.48
420,pizza,46471,16.67264477127505,slå,18,1.43
421,pizza,46471,16.67264477127505,velge,41,1.43
422,pizza,46471,16.67264477127505,dekke,18,1.42
423,pizza,46471,16.67264477127505,bety,10,1.4
424,pizza,46471,16.67264477127505,la,16,1.32
425,pizza,46471,16.67264477127505,vite,13,1.29
426,pizza,46471,16.67264477127505,produsere,16,1.29
427,pizza,46471,16.67264477127505,beregne,7,1.25
428,pizza,46471,16.67264477127505,legge,68,1.21
429,pizza,46471,16.67264477127505,ønske,21,1.19
430,pizza,46471,16.67264477127505,erstatte,7,1.18
431,pizza,46471,16.67264477127505,plassere,11,1.17
432,pizza,46471,16.67264477127505,flytte,10,1.15
433,pizza,46471,16.67264477127505,kalle,23,0.96
434,pizza,46471,16.67264477127505,ødelegge,7,0.95
435,pizza,46471,16.67264477127505,sette,48,0.88
436,pizza,46471,16.67264477127505,ha,580,0.83
437,pizza,46471,16.67264477127505,fø,28,0.8
438,pizza,46471,16.67264477127505,tro,12,0.8
439,pizza,46471,16.67264477127505,bytte,6,0.72
440,pizza,46471,16.67264477127505,dra,7,0.71
441,pizza,46471,16.67264477127505,komme,33,0.63
442,deig,38999,13.991876082609707,kjevle,604,10.51
443,deig,38999,13.991876082609707,kna,595,10.43
444,deig,38999,13.991876082609707,ele,543,10.24
445,deig,38999,13.991876082609707,elte,351,9.78
446,deig,38999,13.991876082609707,rulle,165,7.72
447,deig,38999,13.991876082609707,hive,79,7.2
448,deig,38999,13.991876082609707,syre,57,7.13
449,deig,38999,13.991876082609707,heve,302,7.06
450,deig,38999,13.991876082609707,røre,76,6.71
451,deig,38999,13.991876082609707,helle,78,6.66
452,deig,38999,13.991876082609707,blande,211,6.5
453,deig,38999,13.991876082609707,pensle,41,6.44
454,deig,38999,13.991876082609707,ferdigheve,32,6.39
455,deig,38999,13.991876082609707,forme,123,6.34
456,deig,38999,13.991876082609707,brette,49,6.31
457,deig,38999,13.991876082609707,la,393,5.94
458,deig,38999,13.991876082609707,avkjøle,36,5.92
459,deig,38999,13.991876082609707,bre,30,5.92
460,deig,38999,13.991876082609707,sige,33,5.91
461,deig,38999,13.991876082609707,hvelve,22,5.8
462,deig,38999,13.991876082609707,smøre,42,5.75
463,deig,38999,13.991876082609707,fordele,100,5.7
464,deig,38999,13.991876082609707,gjennomsyre,27,5.68
465,deig,38999,13.991876082609707,legge,1452,5.62
466,deig,38999,13.991876082609707,tvinne,21,5.6
467,deig,38999,13.991876082609707,bake,46,5.52
468,deig,38999,13.991876082609707,velle,17,5.42
469,deig,38999,13.991876082609707,steke,42,5.42
470,deig,38999,13.991876082609707,dele,384,5.4
471,deig,38999,13.991876082609707,klemme,26,5.4
472,deig,38999,13.991876082609707,klappe,20,5.32
473,deig,38999,13.991876082609707,trille,22,5.15
474,deig,38999,13.991876082609707,spe,16,5.15
475,deig,38999,13.991876082609707,binde,47,5.1
476,deig,38999,13.991876082609707,smuldre,13,5.09
477,deig,38999,13.991876082609707,bearbeide,28,5.06
478,deig,38999,13.991876082609707,smuldre,13,5.01
479,deig,38999,13.991876082609707,henge,43,4.9
480,deig,38999,13.991876082609707,tilsette,41,4.84
481,deig,38999,13.991876082609707,folde,13,4.78
482,deig,38999,13.991876082609707,lage,666,4.77
483,deig,38999,13.991876082609707,vende,28,4.63
484,deig,38999,13.991876082609707,snurre,11,4.56
485,deig,38999,13.991876082609707,fryse,16,4.52
486,deig,38999,13.991876082609707,trykke,36,4.5
487,deig,38999,13.991876082609707,doble,20,4.44
488,deig,38999,13.991876082609707,skjære,19,4.44
489,deig,38999,13.991876082609707,strekke,22,4.41
490,deig,38999,13.991876082609707,forsteke,8,4.36
491,deig,38999,13.991876082609707,kjøle,10,4.33
492,deig,38999,13.991876082609707,prikke,8,4.29
493,deig,38999,13.991876082609707,slenge,13,4.25
494,deig,38999,13.991876082609707,mikse,9,4.19
495,deig,38999,13.991876082609707,syrne,7,4.17
496,deig,38999,13.991876082609707,overarbeide,7,4.16
497,deig,38999,13.991876082609707,arbeide,20,4.0
498,deig,38999,13.991876082609707,pakke,23,4.0
499,deig,38999,13.991876082609707,flyte,9,3.98
500,deig,38999,13.991876082609707,skyve,15,3.95
501,deig,38999,13.991876082609707,snu,31,3.94
502,deig,38999,13.991876082609707,gjennomsteke,6,3.91
503,deig,38999,13.991876082609707,nedkjøle,6,3.89
504,deig,38999,13.991876082609707,justere,28,3.8
505,deig,38999,13.991876082609707,late,23,3.75
506,deig,38999,13.991876082609707,smake,13,3.75
507,deig,38999,13.991876082609707,forberede,26,3.7
508,deig,38999,13.991876082609707,skrape,7,3.7
509,deig,38999,13.991876082609707,sette,328,3.65
510,deig,38999,13.991876082609707,slå,83,3.65
511,deig,38999,13.991876082609707,presse,22,3.65
512,deig,38999,13.991876082609707,samle,88,3.63
513,deig,38999,13.991876082609707,tine,6,3.62
514,deig,38999,13.991876082609707,smelle,8,3.53
515,deig,38999,13.991876082609707,tømme,13,3.47
516,deig,38999,13.991876082609707,oppbevare,11,3.42
517,deig,38999,13.991876082609707,putte,10,3.35
518,deig,38999,13.991876082609707,synes,52,3.15
519,deig,38999,13.991876082609707,spre,25,3.15
520,deig,38999,13.991876082609707,dra,37,3.12
521,deig,38999,13.991876082609707,sitte,23,3.08
522,deig,38999,13.991876082609707,mate,7,3.08
523,deig,38999,13.991876082609707,spise,62,3.06
524,deig,38999,13.991876082609707,leke,6,2.94
525,deig,38999,13.991876082609707,veie,8,2.8
526,deig,38999,13.991876082609707,se,379,2.79
527,deig,38999,13.991876082609707,farge,7,2.77
528,deig,38999,13.991876082609707,skulle,100,2.73
529,deig,38999,13.991876082609707,koke,7,2.61
